Gridlet ID,SubmissionTime,QueueTime,RunTime,State
7709,1.39836013225E9,0.0,1267.0,Success
7712,1.39836028225E9,0.0,1125.0,Success
7716,1.39836060425E9,0.0,803.0,Success
7718,1.39836080025E9,0.0,834.0,Success
7714,1.39836049725E9,0.0,1172.0,Success
7713,1.39836046625E9,0.0,1207.25,Success
7717,1.39836072525E9,0.0,983.0,Success
7719,1.39836095725E9,0.0,835.0,Success
7724,1.3983614075E9,0.0,815.0,Success
7720,1.39836112425E9,0.0,1186.0,Success
7728,1.39836170725E9,0.0,692.0,Success
7725,1.39836163325E9,0.0,921.0,Success
7729,1.39836179125E9,0.0,783.0,Success
7721,1.39836122025E9,0.0,1403.0,Success
7722,1.39836139825E9,0.0,1225.0,Success
7723,1.39836140625E9,0.0,1232.0,Success
7727,1.39836167325E9,0.0,1258.0,Success
7726,1.39836166825E9,0.0,1363.0,Success
7730,1.39836222125E9,0.0,817.0,Success
7732,1.39836239825E9,0.0,809.0,Success
7740,1.39836320625E9,0.0,19.0,Success
7734,1.39836257325E9,0.0,703.0,Success
7733,1.39836255325E9,0.0,902.0,Success
7731,1.39836230925E9,0.0,1166.0,Success
7738,1.39836293125E9,0.0,754.0,Success
7736,1.3983626235E9,0.0,1165.0,Success
7737,1.39836263725E9,0.0,1183.0,Success
7739,1.39836303725E9,0.0,902.0,Success
7735,1.39836262225E9,0.0,1369.0,Success
7741,1.39836592725E9,0.0,1.0,Success
7742,1.3983659285E9,0.0,2.0,Success
7743,1.39836592975E9,0.0,2.0,Success
7746,1.39836599075E9,0.0,2.0,Success
7747,1.39836640725E9,0.0,10.0,Success
7750,1.398366411E9,0.0,14.0,Success
7748,1.3983664085E9,0.0,21.0,Success
7749,1.39836640975E9,0.0,21.0,Success
7751,1.39836642625E9,0.0,12.0,Success
7531,1.3983041085E9,0.0,62391.0,Success
7744,1.39836598825E9,0.0,909.0,Success
7745,1.3983659895E9,0.0,909.0,Success
7754,1.39836644075E9,0.0,561.0,Success
7757,1.3983664445E9,0.0,560.0,Success
7756,1.39836644325E9,0.0,570.0,Success
7752,1.39836643825E9,0.0,607.0,Success
7761,1.3983664495E9,0.0,621.0,Success
7758,1.39836644575E9,0.0,645.0,Success
7759,1.398366447E9,0.0,657.0,Success
7760,1.39836644825E9,0.0,658.0,Success
7755,1.398366442E9,0.0,681.0,Success
7753,1.3983664395E9,0.0,688.0,Success
7764,1.39836700725E9,0.0,610.0,Success
7765,1.39836704425E9,0.0,580.0,Success
7770,1.39836711825E9,0.0,512.0,Success
7763,1.3983669985E9,0.0,645.0,Success
7762,1.39836699725E9,0.0,663.0,Success
7769,1.3983670955E9,0.0,587.0,Success
7768,1.39836709425E9,0.0,590.0,Success
7766,1.39836705825E9,0.0,678.0,Success
7767,1.39836708225E9,0.0,678.0,Success
7771,1.39836712525E9,0.0,649.0,Success
7774,1.39836762925E9,0.0,570.0,Success
7778,1.39836768325E9,0.0,523.0,Success
7772,1.39836761625E9,0.0,603.0,Success
7775,1.39836764225E9,0.0,633.0,Success
7777,1.39836768125E9,0.0,620.0,Success
7776,1.39836765925E9,0.0,660.0,Success
7773,1.39836762325E9,0.0,704.0,Success
7780,1.39836775925E9,0.0,647.0,Success
7781,1.39836777325E9,0.0,639.0,Success
7779,1.39836773525E9,0.0,753.0,Success
7782,1.39836819825E9,0.0,512.0,Success
7783,1.39836820525E9,0.0,658.0,Success
7788,1.39836832625E9,0.0,926.0,Success
7790,1.39836841125E9,0.0,841.0,Success
7785,1.39836827425E9,0.0,990.0,Success
7784,1.39836821825E9,0.0,1067.0,Success
7787,1.39836831825E9,0.0,984.0,Success
7786,1.39836830025E9,0.0,1024.0,Success
7789,1.39836840525E9,0.0,962.0,Success
7792,1.39836870925E9,0.0,707.0,Success
7793,1.39836886325E9,0.0,657.0,Success
7791,1.39836848725E9,0.0,1283.0,Success
7801,1.39836941625E9,0.0,618.0,Success
7802,1.39836951925E9,0.0,596.0,Success
7796,1.39836926325E9,0.0,929.0,Success
7799,1.39836932325E9,0.0,920.0,Success
7543,1.3983093505E9,0.0,60985.0,Success
7798,1.39836930125E9,0.0,1038.0,Success
7797,1.39836928425E9,0.0,1117.0,Success
7795,1.3983692525E9,0.0,1152.0,Success
7800,1.39836936625E9,0.0,1061.0,Success
7794,1.39836925125E9,0.0,1338.0,Success
7803,1.39836976925E9,0.0,1185.0,Success
7807,1.39837024225E9,0.0,733.0,Success
7806,1.39837019125E9,0.0,1057.0,Success
7805,1.39837011425E9,0.0,1180.0,Success
7809,1.39837040025E9,0.0,934.0,Success
7804,1.39837003425E9,0.0,1312.0,Success
7810,1.39837040325E9,0.0,1019.0,Success
7808,1.39837033825E9,0.0,1091.0,Success
7811,1.39837042625E9,0.0,1037.0,Success
7824,1.39837165875E9,0.0,2.0,Success
7812,1.39837058825E9,0.0,1247.0,Success
7813,1.39837095325E9,0.0,892.0,Success
7817,1.39837133325E9,0.0,647.0,Success
7814,1.39837097425E9,0.0,1188.0,Success
7820,1.39837142825E9,0.0,812.0,Success
7819,1.39837142125E9,0.0,826.0,Success
7821,1.39837146225E9,0.0,828.0,Success
7815,1.39837124725E9,0.0,1103.0,Success
7818,1.39837134525E9,0.0,1295.0,Success
7816,1.39837129425E9,0.0,1348.0,Success
7825,1.39837183425E9,0.0,843.0,Success
7826,1.39837184525E9,0.0,841.0,Success
7827,1.39837197925E9,0.0,855.0,Success
7829,1.39837223925E9,0.0,661.0,Success
7830,1.39837224625E9,0.0,738.0,Success
7831,1.39837228925E9,0.0,758.0,Success
7835,1.39837267625E9,0.0,621.0,Success
7828,1.39837216125E9,0.0,1221.0,Success
7836,1.39837268525E9,0.0,829.0,Success
7837,1.39837283325E9,0.0,743.0,Success
7832,1.39837235025E9,0.0,1237.0,Success
7844,1.39837358525E9,0.0,15.0,Success
7839,1.39837298325E9,0.0,719.0,Success
7838,1.39837289925E9,0.0,816.0,Success
7840,1.39837304625E9,0.0,827.0,Success
7833,1.39837263925E9,0.0,1294.0,Success
7834,1.39837264125E9,0.0,1306.0,Success
7841,1.39837329625E9,0.0,836.0,Success
7852,1.39837413125E9,0.0,21.0,Success
7843,1.39837351325E9,0.0,930.0,Success
7846,1.39837359925E9,0.0,870.0,Success
7842,1.39837338125E9,0.0,1134.0,Success
7847,1.39837370125E9,0.0,874.0,Success
7848,1.39837371425E9,0.0,864.0,Success
7849,1.39837387225E9,0.0,919.0,Success
7845,1.3983735865E9,0.0,1234.0,Success
7850,1.39837393225E9,0.0,890.0,Success
7851,1.39837394625E9,0.0,892.0,Success
7853,1.39837415125E9,0.0,870.0,Success
7854,1.39837444225E9,0.0,768.0,Success
7856,1.39837451425E9,0.0,775.0,Success
7855,1.39837446825E9,0.0,866.0,Success
7857,1.39837457425E9,0.0,865.0,Success
7858,1.39837457725E9,0.0,886.0,Success
7860,1.39837481925E9,0.0,706.0,Success
7859,1.39837479125E9,0.0,738.0,Success
7862,1.39837483725E9,0.0,855.0,Success
7861,1.39837482125E9,0.0,873.0,Success
7863,1.39837502025E9,0.0,751.0,Success
7864,1.39837520925E9,0.0,673.0,Success
7865,1.39837528825E9,0.0,807.0,Success
7866,1.39837533425E9,0.0,885.0,Success
7867,1.39837543825E9,0.0,947.0,Success
7868,1.39837552825E9,0.0,868.0,Success
7534,1.3983042385E9,0.0,74920.0,Success
7871,1.39838563475E9,0.0,2.0,Success
7869,1.39838563225E9,0.0,9604.0,Success
7870,1.3983856335E9,0.0,9603.75,Success
7873,1.39840718525E9,0.0,3.0,Success
7876,1.3984072825E9,0.0,6374.0,Success
7878,1.39842942525E9,0.0,42.0,Success
7879,1.39842998825E9,0.0,4.0,Success
7880,1.39843001125E9,0.0,90.0,Success
7887,1.39843218325E9,0.0,125.0,Success
7891,1.39843786925E9,0.0,5.0,Success
7892,1.3984378705E9,0.0,5.0,Success
7893,1.39843787175E9,0.0,3.75,Success
7895,1.3984386065E9,0.0,5.0,Success
7898,1.3984406435E9,0.0,8.0,Success
7900,1.39844122225E9,0.0,4.0,Success
7901,1.3984412235E9,0.0,4.0,Success
7902,1.39844122475E9,0.0,2.75,Success
7913,1.39844214625E9,0.0,6.0,Success
7916,1.39844247625E9,0.0,17.0,Success
7515,1.39828761725E9,0.0,155892.0,Success
7516,1.3982876185E9,0.0,155892.0,Success
7919,1.3984439665E9,0.0,7.0,Success
7922,1.3984443245E9,0.0,3.0,Success
7518,1.39828763225E9,0.0,156902.0,Success
7519,1.3982876335E9,0.0,156902.0,Success
7907,1.3984414985E9,0.0,4659.0,Success
7925,1.3984465995E9,0.0,7.0,Success
7910,1.39844615525E9,0.0,4835.0,Success
7885,1.3984305635E9,0.0,21397.75,Success
7904,1.3984413985E9,0.0,10641.0,Success
7934,1.3984533415E9,0.0,5.0,Success
7937,1.3984533675E9,0.0,5.0,Success
7947,1.39845423875E9,0.0,2.0,Success
7950,1.39845432275E9,0.0,5.0,Success
7537,1.3983042675E9,0.0,150168.0,Success
7953,1.398454437E9,0.0,2.0,Success
7540,1.3983043035E9,0.0,152640.0,Success
7940,1.3984535135E9,0.0,5975.0,Success
7943,1.39845443325E9,0.0,5286.0,Success
7928,1.3984524365E9,0.0,7322.0,Success
7882,1.3984301985E9,0.0,35234.0,Success
7889,1.3984364865E9,0.0,30177.0,Success
7822,1.39837165625E9,0.0,99547.0,Success
7823,1.3983716575E9,0.0,99547.0,Success
7955,1.3984799915E9,0.0,14.75,Success
7948,1.39845432025E9,0.0,29762.0,Success
7949,1.3984543215E9,0.0,29762.0,Success
7958,1.39848425825E9,0.0,3.0,Success
7959,1.3984842595E9,0.0,3.0,Success
7960,1.39848426075E9,0.0,1.75,Success
7961,1.398484262E9,0.0,2.0,Success
7962,1.39848430225E9,0.0,3.0,Success
7963,1.3984843035E9,0.0,3.0,Success
7964,1.39848430475E9,0.0,1.75,Success
7965,1.398484306E9,0.0,2.0,Success
7966,1.39848441325E9,0.0,3.0,Success
7967,1.3984844145E9,0.0,3.0,Success
7968,1.39848441575E9,0.0,1.75,Success
7969,1.398484417E9,0.0,3.0,Success
7971,1.3984846095E9,0.0,18.0,Success
7951,1.39845442725E9,0.0,32032.0,Success
7952,1.39845443575E9,0.0,32031.5,Success
7975,1.3984869325E9,0.0,24.0,Success
7979,1.3984869875E9,0.0,22.0,Success
7983,1.3984874285E9,0.0,6.0,Success
7987,1.3984874825E9,0.0,5.0,Success
7945,1.39845423625E9,0.0,35027.0,Success
7946,1.3984542375E9,0.0,35027.0,Success
7990,1.39852029325E9,0.0,3.0,Success
7991,1.3985202945E9,0.0,3.0,Success
7992,1.39852029575E9,0.0,1.75,Success
7995,1.39852029975E9,0.0,2.0,Success
7998,1.39852037675E9,0.0,2.0,Success
8001,1.39852047375E9,0.0,2.0,Success
7596,1.39835045525E9,0.0,174543.0,Success
7597,1.3983504565E9,0.0,174543.0,Success
7993,1.39852029725E9,0.0,8462.0,Success
7994,1.3985202985E9,0.0,8462.0,Success
7999,1.39852047125E9,0.0,10763.0,Success
8000,1.3985204725E9,0.0,10764.0,Success
7996,1.39852037425E9,0.0,12642.0,Success
7997,1.3985203755E9,0.0,12642.0,Success
8007,1.39854834475E9,0.0,2.0,Success
8005,1.39854834225E9,0.0,12265.0,Success
8006,1.3985483435E9,0.0,12265.0,Success
7931,1.3984532325E9,0.0,121501.0,Success
8010,1.39860132925E9,0.0,2.0,Success
8013,1.39860146075E9,0.0,2.0,Success
8014,1.39860245025E9,0.0,2.0,Success
8015,1.3986024515E9,0.0,3.0,Success
8016,1.39860245275E9,0.0,1.75,Success
8017,1.39860254125E9,0.0,2.0,Success
8018,1.3986025425E9,0.0,2.0,Success
8019,1.39860254375E9,0.0,2.0,Success
8020,1.39860255325E9,0.0,2.0,Success
8021,1.3986025545E9,0.0,2.0,Success
8022,1.39860255575E9,0.0,2.0,Success
8023,1.39860257925E9,0.0,2.0,Success
8024,1.3986025805E9,0.0,2.0,Success
8025,1.39860258175E9,0.0,2.0,Success
8026,1.39860264025E9,0.0,2.0,Success
8027,1.3986026415E9,0.0,1.75,Success
8028,1.39860264275E9,0.0,2.0,Success
8031,1.39860281675E9,0.0,2.0,Success
8029,1.39860281425E9,0.0,1000.0,Success
8030,1.3986028155E9,0.0,1000.0,Success
8034,1.39862629475E9,0.0,1.5,Success
8037,1.39862633475E9,0.0,2.0,Success
8032,1.39862629225E9,0.0,10343.0,Success
8033,1.3986262935E9,0.0,10343.0,Success
8035,1.39862633225E9,0.0,10427.0,Success
8036,1.3986263335E9,0.0,10427.0,Success
8039,1.3986379285E9,0.0,6.0,Success
8041,1.39868739825E9,0.0,15.0,Success
8042,1.3986873995E9,0.0,17.0,Success
8043,1.39868740075E9,0.0,15.75,Success
8044,1.398687402E9,0.0,16.0,Success
8045,1.39868743525E9,0.0,16.0,Success
8049,1.398687454E9,0.0,305.0,Success
8046,1.39868745025E9,0.0,396.0,Success
8048,1.39868745275E9,0.0,404.0,Success
8047,1.3986874515E9,0.0,429.0,Success
8051,1.3986874565E9,0.0,424.0,Success
8054,1.39868746025E9,0.0,548.0,Success
8057,1.39868784525E9,0.0,376.0,Success
8058,1.39868785325E9,0.0,389.0,Success
8056,1.39868775425E9,0.0,613.0,Success
8053,1.398687459E9,0.0,936.0,Success
8060,1.39868787925E9,0.0,522.0,Success
8059,1.39868787325E9,0.0,585.0,Success
8055,1.3986874615E9,0.0,1044.0,Success
8050,1.39868745525E9,0.0,1055.0,Success
8052,1.39868745775E9,0.0,1057.0,Success
8061,1.39868799725E9,0.0,523.0,Success
8062,1.39868822025E9,0.0,397.0,Success
8066,1.39868840025E9,0.0,364.0,Success
8064,1.39868836625E9,0.0,407.25,Success
8063,1.39868824125E9,0.0,544.0,Success
8067,1.39868845725E9,0.0,396.0,Success
8071,1.39868851925E9,0.0,479.0,Success
8065,1.39868838525E9,0.0,996.0,Success
8069,1.39868850425E9,0.0,885.0,Success
8068,1.39868849325E9,0.0,907.0,Success
8072,1.39868861625E9,0.0,862.0,Success
8070,1.39868850625E9,0.0,980.0,Success
8073,1.39868876325E9,0.0,817.0,Success
8075,1.39868878425E9,0.0,876.0,Success
8076,1.39868885325E9,0.0,820.0,Success
8074,1.39868877325E9,0.0,911.0,Success
8077,1.39868899725E9,0.0,699.0,Success
8079,1.39868938825E9,0.0,929.0,Success
8084,1.39868965925E9,0.0,734.0,Success
8082,1.39868948525E9,0.0,929.0,Success
8078,1.39868938025E9,0.0,1057.0,Success
8085,1.39868967225E9,0.0,790.0,Success
8080,1.39868939925E9,0.0,1067.0,Success
8081,1.39868947825E9,0.0,1003.0,Success
8083,1.39868957925E9,0.0,920.25,Success
8087,1.39868969525E9,0.0,846.0,Success
8086,1.39868968325E9,0.0,900.0,Success
8099,1.3986906095E9,0.0,2.0,Success
8102,1.3986906245E9,0.0,1.75,Success
8105,1.3986907195E9,0.0,4.0,Success
8108,1.3986908795E9,0.0,2.0,Success
8093,1.39869046525E9,0.0,627.0,Success
8090,1.39869041325E9,0.0,756.0,Success
8092,1.39869046125E9,0.0,720.0,Success
8088,1.39869031625E9,0.0,916.0,Success
8089,1.39869039225E9,0.0,860.0,Success
8091,1.39869043725E9,0.0,841.0,Success
8095,1.39869049925E9,0.0,816.0,Success
8096,1.39869054025E9,0.0,793.0,Success
8097,1.39869058225E9,0.0,774.0,Success
8120,1.3986913825E9,0.0,3.0,Success
8094,1.39869048025E9,0.0,1007.0,Success
8114,1.39869125125E9,0.0,610.0,Success
8118,1.39869135525E9,0.0,565.0,Success
8112,1.39869118025E9,0.0,745.0,Success
8110,1.39869109125E9,0.0,842.0,Success
8111,1.39869116825E9,0.0,845.0,Success
8125,1.39869148625E9,0.0,584.0,Success
8115,1.39869127725E9,0.0,802.0,Success
8116,1.39869131425E9,0.0,772.0,Success
8113,1.39869123125E9,0.0,858.0,Success
8117,1.39869133325E9,0.0,795.0,Success
8127,1.39869191925E9,0.0,676.0,Success
8126,1.39869186025E9,0.0,765.0,Success
8128,1.39869192525E9,0.0,757.0,Success
8131,1.39869206925E9,0.0,627.0,Success
8130,1.39869201225E9,0.0,695.0,Success
8129,1.39869193325E9,0.0,779.0,Success
8133,1.39869208625E9,0.0,729.0,Success
8132,1.39869207825E9,0.0,774.0,Success
8134,1.39869208825E9,0.0,781.0,Success
8135,1.39869212725E9,0.0,777.0,Success
8139,1.39869269625E9,0.0,432.0,Success
8136,1.39869259425E9,0.0,560.0,Success
8146,1.39869314525E9,0.0,25.0,Success
8140,1.39869270625E9,0.0,479.0,Success
8143,1.39869285125E9,0.0,411.0,Success
8141,1.39869271125E9,0.0,579.0,Success
8138,1.39869268225E9,0.0,634.0,Success
8144,1.39869286825E9,0.0,577.0,Success
8137,1.39869262425E9,0.0,876.0,Success
8142,1.39869281425E9,0.0,719.0,Success
8145,1.39869290325E9,0.0,664.0,Success
8149,1.39869318425E9,0.0,567.0,Success
8151,1.39869328925E9,0.0,511.0,Success
8150,1.39869326125E9,0.0,562.0,Success
8162,1.39869383675E9,0.0,1.5,Success
8148,1.3986931705E9,0.0,886.0,Success
8147,1.39869316925E9,0.0,900.0,Success
8153,1.39869344425E9,0.0,652.0,Success
8152,1.39869331525E9,0.0,1004.0,Success
8158,1.39869379925E9,0.0,520.0,Success
8166,1.39869431825E9,0.0,17.0,Success
8157,1.39869375025E9,0.0,588.0,Success
8156,1.39869356625E9,0.0,831.0,Success
8159,1.39869382325E9,0.0,605.0,Success
8154,1.39869349925E9,0.0,992.0,Success
8155,1.39869353225E9,0.0,1001.0,Success
8165,1.39869409525E9,0.0,681.0,Success
8164,1.39869406825E9,0.0,924.0,Success
8163,1.39869405425E9,0.0,959.0,Success
8169,1.39869433725E9,0.0,855.0,Success
8168,1.39869433425E9,0.0,869.0,Success
8171,1.39869442825E9,0.0,775.0,Success
8167,1.3986943195E9,0.0,981.0,Success
8170,1.39869439625E9,0.0,966.0,Success
8172,1.39869449025E9,0.0,954.0,Success
8173,1.39869453325E9,0.0,1080.0,Success
8174,1.39869477525E9,0.0,980.0,Success
8176,1.39869501225E9,0.0,954.0,Success
8175,1.39869499125E9,0.0,978.0,Success
8178,1.39869520225E9,0.0,881.0,Success
8177,1.39869519225E9,0.0,964.25,Success
8179,1.3986952035E9,0.0,1013.0,Success
8180,1.39869529925E9,0.0,926.0,Success
8181,1.39869536125E9,0.0,928.0,Success
8193,1.39869631825E9,0.0,28.0,Success
8182,1.39869544325E9,0.0,1052.0,Success
8183,1.39869561325E9,0.0,966.0,Success
8187,1.39869575425E9,0.0,952.25,Success
8188,1.39869596525E9,0.0,818.0,Success
8123,1.3986914705E9,0.0,5447.0,Success
8189,1.39869596825E9,0.0,966.0,Success
8190,1.39869608225E9,0.0,880.0,Success
8191,1.39869615625E9,0.0,850.0,Success
8192,1.39869621625E9,0.0,874.0,Success
8203,1.39869708925E9,0.0,21.0,Success
8195,1.3986963465E9,0.0,945.0,Success
8194,1.39869634525E9,0.0,1008.0,Success
8196,1.39869649525E9,0.0,1070.0,Success
8197,1.39869657825E9,0.0,1017.0,Success
8198,1.39869670625E9,0.0,894.0,Success
8199,1.39869678225E9,0.0,882.0,Success
8200,1.39869693325E9,0.0,957.0,Success
8202,1.39869700525E9,0.0,1044.0,Success
8201,1.39869696125E9,0.0,1102.0,Success
8204,1.39869710925E9,0.0,1030.0,Success
8207,1.39869756425E9,0.0,787.0,Success
8205,1.39869728925E9,0.0,1076.0,Success
8206,1.39869735225E9,0.0,1065.0,Success
8220,1.39869846075E9,0.0,2.0,Success
8210,1.39869766325E9,0.0,942.0,Success
8208,1.39869759425E9,0.0,1101.0,Success
8209,1.39869759925E9,0.0,1107.0,Success
8226,1.39869871375E9,0.0,2.0,Success
8211,1.39869788925E9,0.0,884.0,Success
8212,1.39869804925E9,0.0,1021.0,Success
8213,1.39869806225E9,0.0,1114.0,Success
8214,1.39869813925E9,0.0,1074.0,Success
8217,1.39869841625E9,0.0,814.0,Success
8215,1.39869835025E9,0.0,1047.0,Success
8216,1.39869836525E9,0.0,1114.0,Success
8350,1.39869953125E9,0.0,21.0,Success
8221,1.39869860425E9,0.0,1069.0,Success
8222,1.39869869425E9,0.0,1059.0,Success
8223,1.39869870525E9,0.0,1070.0,Success
8227,1.39869877225E9,0.0,1110.0,Success
8228,1.39869906925E9,0.0,1072.0,Success
8230,1.39869921325E9,0.0,1053.0,Success
8229,1.39869917525E9,0.0,1126.5,Success
8231,1.39869922925E9,0.0,1092.0,Success
8351,1.39869955125E9,0.0,868.0,Success
8271,1.39869939625E9,0.0,1094.0,Success
8353,1.39869975225E9,0.0,815.0,Success
8352,1.39869967225E9,0.0,1168.0,Success
8354,1.39869977425E9,0.0,1086.0,Success
8364,1.39870085925E9,0.0,28.0,Success
8356,1.39870014025E9,0.0,765.0,Success
8355,1.39869988125E9,0.0,1075.0,Success
8358,1.39870030125E9,0.0,713.0,Success
8360,1.39870041825E9,0.0,744.0,Success
8357,1.39870026525E9,0.0,911.0,Success
8361,1.39870049125E9,0.0,800.0,Success
8362,1.39870056725E9,0.0,748.0,Success
8359,1.39870032025E9,0.0,1081.75,Success
8365,1.39870088625E9,0.0,927.0,Success
8363,1.39870083925E9,0.0,1060.5,Success
8368,1.39870101325E9,0.0,890.75,Success
8366,1.39870090525E9,0.0,1009.0,Success
8367,1.3987009565E9,0.0,1037.0,Success
8369,1.39870116125E9,0.0,853.0,Success
8370,1.39870117525E9,0.0,879.0,Success
8372,1.39870131425E9,0.0,771.0,Success
8371,1.39870129125E9,0.0,1057.0,Success
8376,1.39870140125E9,0.0,1035.5,Success
8377,1.39870181325E9,0.0,823.0,Success
8379,1.39870190325E9,0.0,817.0,Success
8388,1.39870271925E9,0.0,23.0,Success
8382,1.39870201325E9,0.0,808.0,Success
8383,1.39870205325E9,0.0,799.0,Success
8378,1.39870189925E9,0.0,955.0,Success
8380,1.39870191325E9,0.0,945.0,Success
8381,1.39870199125E9,0.0,891.0,Success
8384,1.39870208425E9,0.0,976.0,Success
8385,1.39870234725E9,0.0,966.0,Success
8386,1.39870243625E9,0.0,990.0,Success
8387,1.39870263525E9,0.0,1011.0,Success
8390,1.39870282125E9,0.0,869.0,Success
8389,1.39870274125E9,0.0,981.0,Success
8392,1.39870285325E9,0.0,894.0,Success
8393,1.39870285825E9,0.0,984.0,Success
8391,1.39870285125E9,0.0,1007.0,Success
8394,1.39870288125E9,0.0,1010.0,Success
8395,1.39870305925E9,0.0,857.0,Success
8397,1.39870342625E9,0.0,821.0,Success
8396,1.39870331225E9,0.0,998.0,Success
8400,1.39870372125E9,0.0,765.0,Success
8399,1.39870368925E9,0.0,798.0,Success
8398,1.39870364525E9,0.0,962.0,Success
8401,1.39870374625E9,0.0,905.0,Success
8411,1.39870465025E9,0.0,12.0,Success
8404,1.39870389025E9,0.0,848.0,Success
8402,1.39870384225E9,0.0,975.0,Success
8403,1.39870385725E9,0.0,1001.0,Success
8405,1.39870391525E9,0.0,1010.0,Success
8406,1.39870424625E9,0.0,884.0,Success
8407,1.39870431025E9,0.0,913.0,Success
8412,1.39870466125E9,0.0,575.5,Success
8408,1.39870448525E9,0.0,776.0,Success
8413,1.39870473725E9,0.0,560.0,Success
8410,1.39870460725E9,0.0,791.0,Success
8409,1.39870448725E9,0.0,986.0,Success
8414,1.39870481725E9,0.0,825.0,Success
8416,1.39871246625E9,0.0,19.0,Success
8419,1.39871258625E9,0.0,17.0,Success
8422,1.3987129505E9,0.0,65.75,Success
8424,1.39871652525E9,0.0,129.0,Success
8425,1.39871654625E9,0.0,129.0,Success
8426,1.3987165475E9,0.0,127.75,Success
8427,1.39871689825E9,0.0,137.0,Success
8428,1.39871690625E9,0.0,136.0,Success
8429,1.3987169075E9,0.0,134.75,Success
8003,1.3985220035E9,0.0,195231.0,Success
8433,1.3987175475E9,0.0,2.0,Success
8430,1.39871754625E9,0.0,145.0,Success
8431,1.39871756625E9,0.0,145.0,Success
8432,1.3987175675E9,0.0,145.0,Success
8434,1.39871771125E9,0.0,1.25,Success
8435,1.39871756875E9,0.0,2456.0,Success
8218,1.39869845825E9,0.0,32514.0,Success
8219,1.3986984595E9,0.0,32514.0,Success
8374,1.39871723325E9,0.0,13980.0,Success
8224,1.39869871125E9,0.0,34437.0,Success
8225,1.3986987125E9,0.0,34438.0,Success
8312,1.3986995275E9,0.0,39321.0,Success
8185,1.3986956495E9,0.0,52626.0,Success
8233,1.3986993465E9,0.0,52496.0,Success
8011,1.39860145825E9,0.0,154532.0,Success
8012,1.3986014595E9,0.0,154532.0,Success
8273,1.3986994445E9,0.0,59496.0,Success
8450,1.39876959525E9,0.0,2.0,Success
8451,1.3987695965E9,0.0,2.0,Success
8452,1.39876959775E9,0.0,2.0,Success
8453,1.39877385625E9,0.0,29.0,Success
8454,1.3987738575E9,0.0,31.0,Success
8455,1.39877385875E9,0.0,30.25,Success
8456,1.39877388725E9,0.0,12.0,Success
8457,1.39877391625E9,0.0,24.0,Success
8460,1.39877394275E9,0.0,684.0,Success
8464,1.39877394775E9,0.0,679.0,Success
8458,1.39877394025E9,0.0,692.0,Success
8459,1.3987739415E9,0.0,725.75,Success
8463,1.3987739465E9,0.0,760.0,Success
8466,1.39877395025E9,0.0,1121.0,Success
8465,1.398773949E9,0.0,1133.0,Success
8461,1.398773944E9,0.0,1190.0,Success
8467,1.3987739515E9,0.0,1303.0,Success
8462,1.39877394525E9,0.0,1361.0,Success
8469,1.39877462325E9,0.0,724.0,Success
8471,1.39877466525E9,0.0,701.0,Success
8468,1.39877462125E9,0.0,770.0,Success
8472,1.39877469925E9,0.0,738.0,Success
8473,1.39877506225E9,0.0,653.0,Success
8470,1.39877463125E9,0.0,1285.0,Success
8480,1.39877539025E9,0.0,726.0,Success
8478,1.39877534625E9,0.0,835.0,Success
8474,1.39877507225E9,0.0,1207.0,Success
8475,1.39877512925E9,0.0,1317.0,Success
8482,1.39877571425E9,0.0,745.0,Success
8481,1.39877543625E9,0.0,1042.0,Success
8477,1.39877530025E9,0.0,1186.0,Success
8479,1.39877536525E9,0.0,1121.0,Success
8476,1.39877524325E9,0.0,1291.0,Success
8485,1.39877618025E9,0.0,950.0,Success
8483,1.39877591625E9,0.0,1302.0,Success
8486,1.39877627925E9,0.0,1185.0,Success
8488,1.39877645825E9,0.0,1151.0,Success
8484,1.39877611625E9,0.0,1524.0,Success
8492,1.39877653325E9,0.0,1115.0,Success
8487,1.39877644525E9,0.0,1243.0,Success
8490,1.39877648525E9,0.0,1235.0,Success
8491,1.3987764865E9,0.0,1269.75,Success
8489,1.39877647725E9,0.0,1322.0,Success
8493,1.39877713025E9,0.0,1068.0,Success
8495,1.39877746325E9,0.0,1134.0,Success
8494,1.39877721725E9,0.0,1409.0,Success
8496,1.39877760925E9,0.0,1051.0,Success
8499,1.39877768825E9,0.0,1008.0,Success
8500,1.39877771925E9,0.0,1033.0,Success
8498,1.39877764725E9,0.0,1179.0,Success
8497,1.39877763925E9,0.0,1197.0,Success
8501,1.39877775425E9,0.0,1128.0,Success
8502,1.39877779825E9,0.0,1199.0,Success
8503,1.39877819725E9,0.0,1085.0,Success
8504,1.39877859725E9,0.0,831.0,Success
8505,1.39877862525E9,0.0,1116.0,Success
8506,1.39877866125E9,0.0,1084.0,Success
8511,1.39877888125E9,0.0,876.0,Success
8507,1.39877869525E9,0.0,1076.0,Success
8508,1.39877875225E9,0.0,1060.0,Success
8510,1.39877883625E9,0.0,1026.0,Success
8509,1.39877882525E9,0.0,1154.0,Success
8512,1.39877899625E9,0.0,1040.0,Success
8513,1.39877928325E9,0.0,1131.0,Success
8514,1.39877942725E9,0.0,1139.0,Success
8518,1.39877977025E9,0.0,1000.0,Success
8517,1.39877975625E9,0.0,1047.0,Success
8515,1.39877974025E9,0.0,1092.0,Success
