timestamp,usedPEs,jobsRunning,JobsInLongQueue,JobsInMediumQueue
1.40317618175E9,364,19,0,0
1.4031797855E9,364,19,0,0
1.40318339425E9,364,19,0,0
1.40318699625E9,364,19,0,0
1.40319059925E9,364,19,0,0
1.403194202E9,364,19,0,0
1.4031978055E9,364,19,0,0
1.40320142625E9,364,19,0,0
1.40320502725E9,364,19,0,0
1.40320863425E9,364,19,0,0
1.40321223625E9,364,19,0,0
1.40321585025E9,343,18,0,0
1.40321946625E9,343,18,0,0
1.40322308725E9,343,18,0,0
1.40322668825E9,282,17,0,0
1.40323030625E9,282,17,0,0
1.40323394225E9,282,17,0,0
1.40323754325E9,282,17,0,0
1.40324117025E9,282,17,0,0
1.40324481125E9,282,17,0,0
1.40324841625E9,282,17,0,0
1.40325202525E9,258,15,0,0
1.40325568225E9,258,15,0,0
1.40325928925E9,258,15,0,0
1.40326289125E9,258,15,0,0
1.40326650475E9,258,15,0,0
1.403270118E9,207,14,0,0
1.40327372525E9,219,15,0,0
1.40327733125E9,243,17,0,0
1.4032809555E9,243,17,0,0
1.40328457025E9,243,17,0,0
1.403288177E9,231,16,0,0
1.40329177825E9,231,16,0,0
1.403295386E9,231,16,0,0
1.40329899275E9,219,15,0,0
1.40330259825E9,219,15,0,0
1.40330619925E9,219,15,0,0
1.40330982025E9,219,15,0,0
1.40331342475E9,219,15,0,0
1.4033170285E9,231,16,0,0
1.4033206295E9,231,16,0,0
1.40332422975E9,231,16,0,0
1.40332783025E9,231,16,0,0
1.40333143325E9,231,16,0,0
1.403335036E9,231,16,0,0
1.40333865025E9,231,16,0,0
1.40334226625E9,231,16,0,0
1.4033458695E9,231,16,0,0
1.40334947225E9,231,16,0,0
1.40335310125E9,231,16,0,0
1.40335671025E9,231,16,0,0
1.40336031275E9,231,16,0,0
1.4033639145E9,279,18,0,0
1.403367522E9,279,18,0,0
1.40337113625E9,255,17,0,0
1.40337476325E9,255,17,0,0
1.40337837425E9,255,17,0,0
1.40338200325E9,255,17,0,0
1.40338564125E9,255,17,0,0
1.40338924325E9,255,17,0,0
1.40339286425E9,255,17,0,0
1.40339647325E9,255,17,0,0
1.40340007925E9,255,17,0,0
1.40340369225E9,255,17,0,0
1.40340730025E9,231,15,0,0
1.40341090525E9,279,17,0,0
1.40341452075E9,279,17,0,0
1.40341812325E9,255,16,0,0
1.4034217335E9,255,16,0,0
1.403425351E9,255,16,0,0
1.40342896225E9,255,16,0,0
1.40343258425E9,243,15,0,0
1.40343618525E9,243,15,0,0
1.4034397905E9,243,15,0,0
1.40344339425E9,243,15,0,0
1.40344699725E9,219,14,0,0
1.40345061775E9,243,16,0,0
1.40345422025E9,243,16,0,0
1.40345782425E9,243,16,0,0
1.403461428E9,243,16,0,0
1.40346508225E9,243,16,0,0
1.40346869425E9,243,16,0,0
1.40347230025E9,243,16,0,0
1.40347590825E9,315,18,0,0
1.40347953125E9,315,18,0,0
1.40348313925E9,315,18,0,0
1.4034867495E9,315,18,0,0
1.40349037025E9,315,18,0,0
1.40349397675E9,339,19,0,0
1.403497595E9,339,19,0,0
1.40350121725E9,339,19,0,0
1.40350482525E9,339,19,0,0
1.4035084275E9,339,19,0,0
1.403512029E9,315,18,0,0
1.40351563575E9,291,17,0,0
1.40351923825E9,291,17,0,0
1.40352284325E9,291,17,0,0
1.40352644425E9,291,17,0,0
1.40353005125E9,240,16,0,0
1.4035336965E9,240,16,0,0
1.403537307E9,360,21,0,0
1.40354091325E9,360,21,0,0
1.40354452375E9,312,19,0,0
1.40354814425E9,312,19,0,0
1.40355174625E9,264,17,0,0
1.40355536925E9,264,17,0,0
1.40355900825E9,240,16,0,0
1.40356260875E9,240,16,0,0
1.40356621125E9,240,16,0,0
1.4035698115E9,288,18,0,0
1.40357342725E9,264,17,0,0
1.40357703225E9,264,17,0,0
1.40358065625E9,264,17,0,0
1.4035842685E9,240,16,0,0
1.40358786925E9,228,15,0,0
1.403591472E9,228,15,0,0
1.403595075E9,228,15,0,0
1.40359868525E9,228,15,0,0
1.40360229075E9,228,15,0,0
1.40360590125E9,216,14,0,0
1.40360950825E9,216,14,0,0
1.40361313725E9,240,15,0,0
1.40361674025E9,216,13,0,0
1.40362034125E9,216,13,0,0
1.40362394675E9,204,12,0,0
1.40362755525E9,228,10,0,0
1.40363116325E9,216,10,0,0
1.40363480525E9,192,8,0,0
1.40363843225E9,192,8,0,0
1.40364203425E9,192,8,0,0
1.40364564125E9,156,8,0,0
1.40364926225E9,144,7,0,0
1.40365286575E9,144,7,0,0
1.40365647125E9,132,6,0,0
1.40366007625E9,153,7,0,0
1.40366367825E9,153,7,0,0
1.40366727925E9,153,7,0,0
1.40367088425E9,153,7,0,0
1.403674485E9,153,7,0,0
1.40367811425E9,153,7,0,0
1.4036817165E9,153,7,0,0
1.40368532425E9,153,7,0,0
1.40368892925E9,153,7,0,0
1.40369253425E9,129,6,0,0
1.40369613625E9,129,6,0,0
1.40369974325E9,129,6,0,0
1.40370335625E9,141,7,0,0
1.40370698325E9,285,14,0,0
1.40371058425E9,201,10,0,0
1.40371420025E9,201,10,0,0
1.40371781825E9,189,9,0,0
1.40372142225E9,285,17,0,0
1.40372503125E9,273,16,0,0
1.40372863925E9,357,19,0,0
1.40373227025E9,345,18,0,0
1.40373588025E9,297,16,0,0
1.40373948125E9,285,15,0,0
1.40374308175E9,285,15,0,0
1.40374669025E9,261,14,0,0
1.40375029425E9,261,14,0,0
1.403753914E9,261,14,0,0
1.40375752425E9,213,11,0,0
1.40376113425E9,201,10,0,0
1.40376473525E9,249,14,0,0
1.4037683365E9,249,14,0,0
1.40377194425E9,201,10,0,0
1.40377554725E9,201,10,0,0
1.40377914925E9,249,14,0,0
1.40378275625E9,249,14,0,0
1.40378635725E9,201,10,0,0
1.40378996225E9,237,13,0,0
1.40379357425E9,249,14,0,0
1.40379717925E9,204,12,0,0
1.40380079825E9,204,12,0,0
1.4038044005E9,204,12,0,0
1.40380800925E9,204,12,0,0
1.40381161375E9,180,11,0,0
1.403815217E9,180,11,0,0
1.40381882125E9,180,11,0,0
1.40382244925E9,180,11,0,0
1.403826064E9,216,12,0,0
1.403829678E9,240,14,0,0
1.40383328225E9,240,14,0,0
1.4038368845E9,192,10,0,0
1.40384048675E9,240,13,0,0
1.40384408725E9,240,14,0,0
1.40384769E9,240,14,0,0
1.4038512915E9,216,13,0,0
1.40385492725E9,216,13,0,0
1.40385853025E9,216,13,0,0
1.4038621325E9,216,13,0,0
1.40386574125E9,216,13,0,0
1.40386934225E9,216,13,0,0
1.40387294275E9,216,13,0,0
1.40387654325E9,168,9,0,0
1.40388015225E9,267,14,0,0
1.40388376425E9,279,15,0,0
1.4038873645E9,327,17,0,0
1.40389097225E9,435,21,2,0
1.40389457525E9,483,23,0,0
1.40389819025E9,483,23,0,0
1.403901805E9,432,22,0,0
1.40390542325E9,432,22,0,0
1.40390903925E9,432,22,0,0
1.40391265325E9,360,19,0,0
1.40391625925E9,312,17,0,0
1.40391986425E9,312,17,0,0
1.4039234685E9,288,15,0,0
1.40392707125E9,312,17,0,0
1.403930675E9,264,13,0,0
1.40393427725E9,216,11,0,0
1.4039378795E9,216,11,0,0
1.40394147975E9,180,10,0,0
1.40394508125E9,180,10,0,0
1.403948683E9,180,10,0,0
1.40395231425E9,180,10,0,0
1.40395591825E9,180,10,0,0
1.4039595195E9,180,10,0,0
1.40396312225E9,180,10,0,0
1.40396672275E9,180,10,0,0
1.40397032425E9,180,10,0,0
1.403973925E9,180,10,0,0
1.40397752525E9,180,10,0,0
1.40398112725E9,180,10,0,0
1.40398472825E9,180,10,0,0
1.40398833125E9,180,10,0,0
1.40399193775E9,180,10,0,0
1.4039955385E9,180,10,0,0
1.4039991545E9,120,8,0,0
1.404002778E9,120,8,0,0
1.40400638175E9,120,8,0,0
1.40400998325E9,108,7,0,0
1.40401358425E9,84,6,0,0
1.404017189E9,84,6,0,0
1.40402080625E9,84,6,0,0
1.40402441025E9,84,6,0,0
1.4040280155E9,48,4,0,0
1.404031619E9,48,4,0,0
1.40403522075E9,48,4,0,0
1.40403882525E9,36,3,0,0
1.40404243975E9,36,3,0,0
1.404046048E9,36,3,0,0
1.40404965025E9,36,3,0,0
1.40405325575E9,36,3,0,0
1.40405685625E9,36,3,0,0
1.4040604575E9,36,3,0,0
1.40406406525E9,36,3,0,0
1.40406766675E9,36,3,0,0
1.404071272E9,36,3,0,0
1.40407487625E9,36,3,0,0
1.4040784765E9,36,3,0,0
1.40408207825E9,36,3,0,0
1.40408567875E9,36,3,0,0
1.40408927925E9,36,3,0,0
1.40409288025E9,37,4,0,0
1.40409648075E9,37,4,0,0
1.404100081E9,37,4,0,0
1.4041036815E9,37,4,0,0
1.40410728325E9,37,4,0,0
1.40411088425E9,37,4,0,0
1.404114489E9,37,4,0,0
1.40411809325E9,37,4,0,0
1.4041216955E9,25,3,0,0
1.40412531025E9,25,3,0,0
1.40412893525E9,26,4,0,0
1.40413254025E9,26,4,0,0
1.40413614225E9,26,4,0,0
1.40413974425E9,25,3,0,0
1.40414334825E9,25,3,0,0
1.40414695725E9,121,11,0,0
1.40415055825E9,122,12,0,0
1.40415416325E9,144,12,0,0
1.4041577665E9,120,10,0,0
1.40416138125E9,96,8,0,0
1.40416498225E9,73,7,0,0
1.40416858625E9,72,6,0,0
1.40417219025E9,60,5,0,0
1.40417579725E9,48,4,0,0
1.4041793995E9,48,4,0,0
1.404183E9,144,8,0,0
1.404186601E9,120,7,0,0
1.40419020125E9,96,6,0,0
1.40419380725E9,96,6,0,0
1.4041974075E9,48,4,0,0
1.40420100775E9,48,4,0,0
1.40420460825E9,48,4,0,0
1.40420820975E9,48,4,0,0
1.40421181225E9,48,4,0,0
1.40421541325E9,48,4,0,0
1.404219022E9,60,5,0,0
1.404222623E9,84,7,0,0
1.4042262235E9,156,10,0,0
1.404229828E9,156,10,0,0
1.4042334325E9,156,10,0,0
1.40423703275E9,156,10,0,0
1.40424063825E9,264,15,0,0
1.40424424275E9,264,15,0,0
1.40424784525E9,264,15,0,0
1.40425145025E9,264,15,0,0
1.40425505075E9,240,13,0,0
1.40425865925E9,240,13,0,0
1.40426226825E9,217,13,0,0
1.40426587825E9,217,13,0,0
1.40426948225E9,217,13,0,0
1.40427308725E9,217,13,0,0
1.40427669325E9,217,13,0,0
1.40428030675E9,193,12,0,0
1.40428391825E9,193,12,0,0
1.40428752025E9,169,11,0,0
1.404291121E9,157,10,0,0
1.40429472225E9,157,10,0,0
1.40429832525E9,97,8,0,0
1.40430192575E9,85,7,0,0
1.4043055275E9,85,8,0,0
1.40430912875E9,97,9,0,0
1.40431273225E9,97,9,0,0
1.40431633525E9,97,9,0,0
1.404319936E9,97,9,0,0
1.40432355225E9,84,7,0,0
1.40432715625E9,84,7,0,0
1.40433076325E9,84,7,0,0
1.40433437525E9,84,7,0,0
1.4043379805E9,72,6,0,0
1.40434158225E9,73,7,0,0
1.40434518425E9,72,6,0,0
1.40434878625E9,60,5,0,0
1.40435238725E9,60,5,0,0
1.40435598775E9,60,5,0,0
1.40435959025E9,49,5,0,0
1.40436319325E9,48,4,0,0
1.40436679525E9,48,4,0,0
1.4043703985E9,48,4,0,0
1.40437400025E9,48,4,0,0
1.40437760075E9,49,5,0,0
1.404381204E9,48,4,0,0
1.404384809E9,48,4,0,0
1.40438841125E9,37,4,0,0
1.4043920135E9,61,5,0,0
1.40439562025E9,61,5,0,0
1.40439922525E9,109,7,0,0
1.4044028295E9,133,8,0,0
1.40440643575E9,109,7,0,0
1.40441003725E9,133,9,0,0
1.40441364025E9,157,11,0,0
1.40441724325E9,132,9,0,0
1.40442084525E9,145,11,0,0
1.40442444825E9,97,8,0,0
1.40442804925E9,96,7,0,0
1.40443165225E9,98,9,0,0
1.40443525425E9,74,8,0,0
1.40443885625E9,72,6,0,0
1.40444246025E9,97,8,0,0
1.40444606825E9,121,9,0,0
1.40444966925E9,73,7,0,0
1.40445327225E9,61,6,0,0
1.40445687425E9,48,4,0,0
1.40446047525E9,48,4,0,0
1.4044640785E9,49,5,0,0
1.40446768075E9,36,3,0,0
1.40447128325E9,25,3,0,0
1.404474884E9,24,2,0,0
1.404478496E9,24,2,0,0
1.40448210325E9,24,2,0,0
1.40448570725E9,24,2,0,0
1.40448930825E9,24,2,0,0
1.40449291225E9,24,2,0,0
1.40449651525E9,24,2,0,0
1.40450012425E9,24,2,0,0
1.40450372525E9,24,2,0,0
1.40450732725E9,24,2,0,0
1.40451092925E9,24,2,0,0
1.40451453125E9,26,4,0,0
1.40451813625E9,27,5,0,0
1.40452173925E9,26,4,0,0
1.40452534725E9,27,5,0,0
1.40452895425E9,27,5,0,0
1.40453256125E9,39,6,0,0
1.40453616325E9,38,5,0,0
1.404539765E9,26,4,0,0
1.40454336825E9,26,4,0,0
1.40454696875E9,25,3,0,0
1.40455057025E9,26,4,0,0
1.4045541765E9,25,3,0,0
1.40455777825E9,12,1,0,0
1.40456297525E9,1,1,0,0
1.40456657825E9,26,4,0,0
1.40457018225E9,26,4,0,0
1.40457378425E9,26,4,0,0
1.40457738525E9,26,4,0,0
1.40458098725E9,26,4,0,0
1.40458458925E9,26,4,0,0
1.4045881905E9,26,4,0,0
1.40459179425E9,62,7,0,0
1.40459539725E9,26,4,0,0
1.40459899825E9,38,5,0,0
1.40460259925E9,74,8,0,0
1.40460620725E9,74,8,0,0
1.40460980825E9,62,7,0,0
1.40461341025E9,74,8,0,0
1.40461701775E9,50,6,0,0
1.40462061825E9,37,4,0,0
1.4046242185E9,25,3,0,0
1.40462782025E9,25,3,0,0
1.40463142125E9,13,2,0,0
1.40463502425E9,13,2,0,0
1.404638628E9,1,1,0,0
1.40464222925E9,1,1,0,0
1.40464583025E9,1,1,0,0
1.40464943075E9,1,1,0,0
1.40465303325E9,1,1,0,0
1.40465663425E9,1,1,0,0
1.40466023625E9,1,1,0,0
1.40466384225E9,49,3,0,0
1.40466744425E9,49,3,0,0
1.40467104525E9,61,4,0,0
1.40467464925E9,61,4,0,0
1.40467825825E9,61,4,0,0
1.40468186575E9,96,6,0,0
1.4046854695E9,96,6,0,0
1.40468907025E9,96,6,0,0
1.40469267325E9,96,6,0,0
1.40469627625E9,96,6,0,0
1.40469987725E9,84,5,0,0
1.4047034775E9,108,6,0,0
1.40470707775E9,108,6,0,0
1.404710678E9,108,6,0,0
1.40471427825E9,108,6,0,0
1.40471788125E9,84,4,0,0
1.40472148225E9,84,4,0,0
1.40472508325E9,84,4,0,0
1.40472868375E9,84,4,0,0
1.40473228525E9,84,4,0,0
1.40473589025E9,72,3,0,0
1.40473949225E9,72,3,0,0
1.40474309425E9,72,3,0,0
1.40474670025E9,72,3,0,0
1.4047503025E9,72,3,0,0
1.40475390425E9,84,4,0,0
1.40475750525E9,84,4,0,0
1.40476110825E9,60,3,0,0
1.40476470975E9,60,3,0,0
1.40476831025E9,84,4,0,0
1.40477191425E9,84,4,0,0
1.40477551925E9,84,4,0,0
1.404779121E9,60,3,0,0
1.40478272125E9,60,3,0,0
1.40478632725E9,60,3,0,0
1.40478992925E9,60,3,0,0
1.40479353E9,60,3,0,0
1.40479713125E9,60,3,0,0
1.40480073325E9,60,3,0,0
1.40480433625E9,60,3,0,0
1.40480793725E9,60,3,0,0
1.40481153925E9,60,3,0,0
1.40481514225E9,60,3,0,0
1.40481874325E9,108,4,0,0
1.40482234625E9,108,4,0,0
1.40482594825E9,48,3,0,0
1.4048295495E9,60,4,0,0
1.40483315525E9,60,4,0,0
1.40483676325E9,60,4,0,0
1.40484036825E9,60,4,0,0
1.40484397025E9,60,4,0,0
1.40484757225E9,60,4,0,0
1.40485117325E9,73,6,0,0
1.40485477675E9,72,5,0,0
1.40485837825E9,72,5,0,0
1.40486198125E9,72,5,0,0
1.40486558425E9,60,4,0,0
1.40486919225E9,60,4,0,0
1.404872793E9,60,4,0,0
1.404876395E9,60,4,0,0
1.40487999525E9,60,4,0,0
1.40488360025E9,60,4,0,0
1.40488720325E9,60,4,0,0
1.40489080425E9,60,4,0,0
1.40489440525E9,60,4,0,0
1.40489800825E9,60,4,0,0
1.4049016125E9,60,4,0,0
1.404905214E9,60,4,0,0
1.40490881525E9,60,4,0,0
1.40491241575E9,60,4,0,0
1.40491601725E9,60,4,0,0
1.40491962425E9,60,4,0,0
1.40492322525E9,60,4,0,0
1.40492682725E9,60,4,0,0
1.4049304275E9,180,9,0,0
1.404934029E9,156,8,0,0
1.40493763325E9,156,8,0,0
1.40494123575E9,156,8,0,0
1.40494483825E9,156,8,0,0
1.40494844225E9,132,7,0,0
1.40495204325E9,132,7,0,0
1.4049556435E9,132,7,0,0
1.40495924425E9,132,7,0,0
1.40496284525E9,132,7,0,0
1.40496644725E9,132,7,0,0
1.40497005125E9,108,6,0,0
1.40497365175E9,108,6,0,0
1.40497725325E9,108,6,0,0
1.40498085425E9,108,6,0,0
1.40498445525E9,108,6,0,0
1.40498805625E9,108,6,0,0
1.40499166125E9,108,6,0,0
1.40499526225E9,108,6,0,0
1.40499886325E9,96,5,0,0
1.40500246425E9,72,4,0,0
1.40500607025E9,96,5,0,0
1.40500967125E9,156,10,0,0
1.40501327425E9,156,10,0,0
1.40501687525E9,252,14,0,0
1.405020478E9,312,17,0,0
1.40502408325E9,312,17,0,0
1.40502768425E9,288,16,0,0
1.405031289E9,288,16,0,0
1.40503488925E9,264,15,0,0
1.40503849175E9,228,13,0,0
1.40504209225E9,156,10,0,0
1.40504569375E9,180,11,0,0
1.40504929525E9,180,11,0,0
1.40505289625E9,144,9,0,0
1.4050564965E9,144,9,0,0
1.40506009825E9,108,7,0,0
1.4050636985E9,108,7,0,0
1.40506729925E9,108,7,0,0
1.405070901E9,108,7,0,0
1.40507450525E9,108,7,0,0
1.405078107E9,108,7,0,0
1.40508170725E9,108,7,0,0
1.40508531225E9,84,5,0,0
1.40508891325E9,84,5,0,0
1.40509252025E9,84,5,0,0
1.40509612375E9,108,6,0,0
1.40509972625E9,84,5,0,0
1.4051033265E9,84,5,0,0
1.40510693425E9,108,6,0,0
1.40511053525E9,132,7,0,0
1.40511413825E9,132,7,0,0
1.40511774025E9,132,7,0,0
1.40512134425E9,84,5,0,0
1.40512494625E9,84,5,0,0
1.40512855825E9,84,5,0,0
1.405132159E9,84,5,0,0
1.40513576025E9,84,5,0,0
1.40513936125E9,84,5,0,0
1.40514296225E9,84,5,0,0
1.40514656325E9,84,5,0,0
1.40515016625E9,84,5,0,0
1.40515376925E9,84,5,0,0
1.40515737025E9,72,4,0,0
1.40516097175E9,72,4,0,0
1.40516457725E9,72,4,0,0
1.40516817825E9,72,4,0,0
1.40517178125E9,120,6,0,0
1.40517538225E9,120,6,0,0
1.4051789855E9,120,6,0,0
1.40518258625E9,96,5,0,0
1.40518618675E9,96,5,0,0
1.40518978825E9,240,11,0,0
1.40519339425E9,240,11,0,0
1.40519699675E9,168,8,0,0
1.40520059725E9,168,8,0,0
1.4052041975E9,144,7,0,0
1.40520779825E9,120,5,0,0
1.40521140125E9,96,4,0,0
1.40521500225E9,96,4,0,0
1.40521861125E9,96,4,0,0
1.40522222525E9,120,5,0,0
1.40522586725E9,120,5,0,0
1.40522946825E9,120,5,0,0
1.4052330685E9,120,5,0,0
1.40523666925E9,120,5,0,0
1.40524027025E9,24,1,0,0
1.405243872E9,24,1,0,0
1.40524747225E9,24,1,0,0
1.40525107425E9,24,1,0,0
1.405254675E9,24,1,0,0
1.405258279E9,24,1,0,0
1.40526187925E9,24,1,0,0
1.40526548525E9,24,1,0,0
1.40526908575E9,24,1,0,0
1.40527268725E9,216,9,0,0
1.40527628825E9,216,9,0,0
1.40527988925E9,192,8,0,0
1.40528349075E9,168,7,0,0
1.40528709125E9,120,5,0,0
1.40529069325E9,120,5,0,0
1.4052942935E9,120,5,0,0
1.40529789525E9,120,5,0,0
1.40530150125E9,120,5,0,0
1.40530510175E9,120,5,0,0
1.40530870225E9,120,5,0,0
1.40531230525E9,96,4,0,0
1.40531590625E9,72,3,0,0
1.40531950825E9,72,3,0,0
1.40532311725E9,72,3,0,0
1.40532673125E9,72,3,0,0
1.40533033525E9,72,3,0,0
1.40533393625E9,72,3,0,0
1.40533753725E9,72,3,0,0
1.40534114125E9,72,3,0,0
1.40534474325E9,72,3,0,0
1.40534834425E9,84,4,0,0
1.4053519455E9,228,16,0,0
1.40535554675E9,228,16,0,0
1.40535914725E9,228,16,0,0
1.40536275025E9,216,15,0,0
1.40536635225E9,180,13,0,0
1.40536995525E9,180,13,0,0
1.40537355825E9,168,12,0,0
1.405377159E9,168,12,0,0
1.40538075925E9,168,12,0,0
1.40538436025E9,144,10,0,0
1.40538796325E9,144,10,0,0
1.405391566E9,144,10,0,0
1.40539516625E9,144,10,0,0
1.40539876725E9,132,9,0,0
1.40540236925E9,132,9,0,0
1.40540597225E9,132,9,0,0
1.40540957325E9,120,8,0,0
1.40541317625E9,120,8,0,0
1.40541678125E9,120,8,0,0
1.40542038825E9,108,7,0,0
1.40542399125E9,108,7,0,0
1.40542759325E9,108,7,0,0
1.40543119425E9,108,7,0,0
1.40543479825E9,133,9,0,0
1.40543840225E9,109,8,0,0
1.40544200325E9,108,7,0,0
1.40544560525E9,109,8,0,0
1.40544921125E9,157,10,0,0
1.40545281425E9,132,8,0,0
1.40545641525E9,132,8,0,0
1.40546001725E9,132,8,0,0
1.40546362025E9,132,8,0,0
1.4054672245E9,144,8,0,0
1.40547082625E9,144,8,0,0
1.40547443225E9,144,8,0,0
1.40547803425E9,144,8,0,0
1.40548164525E9,132,7,0,0
1.40548525125E9,108,6,0,0
1.40548885425E9,96,5,0,0
1.40549245625E9,96,5,0,0
1.40549606225E9,96,5,0,0
1.40549966325E9,84,4,0,0
1.40550326525E9,84,4,0,0
1.40550686575E9,84,4,0,0
1.40551046725E9,84,4,0,0
1.40551407125E9,108,6,0,0
1.40551767225E9,108,6,0,0
1.40552127325E9,132,8,0,0
1.40552487525E9,132,8,0,0
1.40552847625E9,252,16,0,0
1.40553207825E9,288,20,0,0
1.40553567925E9,300,20,0,0
1.40553928225E9,300,20,0,0
1.40554288425E9,264,17,0,0
1.405546485E9,240,15,0,0
1.40555008525E9,228,14,0,0
1.40555368625E9,216,13,0,0
1.40555728925E9,216,13,0,0
1.4055608925E9,204,12,0,0
1.40556449275E9,180,10,0,0
1.40556809425E9,180,10,0,0
1.40557169525E9,180,10,0,0
1.405575303E9,168,9,0,0
1.40557893825E9,120,8,0,0
1.40558254625E9,120,8,0,0
1.40558621025E9,120,8,0,0
1.40558981725E9,108,7,0,0
1.4055934205E9,108,7,0,0
1.40559702125E9,108,7,0,0
1.4056006215E9,108,7,0,0
1.40560422225E9,180,10,0,0
1.40560782625E9,156,9,0,0
1.40561143125E9,156,9,0,0
1.40561503425E9,157,10,0,0
1.40561863925E9,120,7,0,0
1.40562224025E9,266,20,0,0
1.4056258435E9,218,18,0,0
1.40562944525E9,216,16,0,0
1.40563304825E9,192,14,0,0
1.40563665025E9,156,12,0,0
1.40564025125E9,96,7,0,0
1.40564385225E9,84,6,0,0
1.40564745425E9,60,4,0,0
1.40565105525E9,48,3,0,0
1.40565465625E9,36,2,0,0
1.40565825825E9,36,2,0,0
1.40566186125E9,36,2,0,0
1.40566546725E9,36,2,0,0
1.40566906825E9,36,2,0,0
1.40567267025E9,36,2,0,0
1.40567627825E9,36,2,0,0
1.40567990425E9,36,2,0,0
1.40568350625E9,36,2,0,0
1.40568712325E9,144,6,0,0
1.40569072825E9,108,5,0,0
1.40569432925E9,84,4,0,0
1.40569795025E9,192,9,0,0
1.40570157925E9,192,12,0,0
1.40570519425E9,240,14,0,0
1.40570880125E9,192,12,0,0
1.40571240725E9,264,15,0,0
1.40571603125E9,252,14,0,0
1.40571963225E9,252,14,0,0
1.40572323325E9,192,12,0,0
1.40572684825E9,228,11,0,0
1.40573045725E9,156,7,0,0
1.40573406025E9,144,6,0,0
1.40573766125E9,132,5,0,0
1.40574126625E9,132,5,0,0
1.40574486725E9,132,5,0,0
1.40574846925E9,120,4,0,0
1.40575207425E9,120,4,0,0
1.40575568425E9,120,4,0,0
1.40575929725E9,120,4,0,0
1.40576290325E9,120,4,0,0
1.40576650925E9,120,4,0,0
1.40577011825E9,36,2,0,0
1.40577371925E9,36,2,0,0
1.40577733325E9,36,2,0,0
1.40578095325E9,36,2,0,0
1.40578456225E9,36,2,0,0
1.40578818225E9,24,1,0,0
1.40579178525E9,24,1,0,0
1.40579538725E9,36,2,0,0
1.40579899825E9,156,12,0,0
1.40580260925E9,156,12,0,0
1.40580621525E9,156,12,0,0
1.40580983225E9,156,12,0,0
1.40581345125E9,144,11,0,0
1.40581705525E9,144,11,0,0
1.40582066525E9,120,9,0,0
1.40582426825E9,156,8,0,0
1.40582787425E9,156,8,0,0
1.40583147525E9,144,7,0,0
1.40583507825E9,84,3,0,0
1.40583867925E9,84,3,0,0
1.40584229425E9,144,4,0,0
1.40584589925E9,144,4,0,0
1.40584950025E9,144,4,0,0
1.40585310925E9,132,3,0,0
1.40585671125E9,132,3,0,0
1.40586031325E9,132,3,0,0
1.40586394725E9,132,3,0,0
1.40586755925E9,132,3,0,0
1.40587117525E9,132,3,0,0
1.40587477725E9,132,3,0,0
1.40587838525E9,120,2,0,0
1.40588198725E9,120,2,0,0
1.40588560825E9,120,2,0,0
1.40588921225E9,216,6,0,0
1.40589281825E9,216,6,0,0
1.40589642625E9,216,6,0,0
1.40590002825E9,216,6,0,0
1.40590363125E9,216,6,0,0
1.40590723225E9,192,5,0,0
1.40591083525E9,168,4,0,0
1.40591443725E9,144,3,0,0
1.40591804525E9,144,3,0,0
1.40592164825E9,144,3,0,0
1.40592526125E9,120,2,0,0
1.40592887425E9,120,2,0,0
1.40593248025E9,120,2,0,0
1.40593608125E9,120,2,0,0
1.40593969025E9,120,2,0,0
1.40594329125E9,120,2,0,0
1.40594689725E9,120,2,0,0
1.40595050325E9,120,2,0,0
1.40595411525E9,120,2,0,0
1.40595771725E9,120,2,0,0
1.40596132525E9,120,2,0,0
1.40596494225E9,120,2,0,0
1.40596856225E9,204,6,0,0
1.40597216525E9,252,8,0,0
1.40597576725E9,204,6,0,0
1.40597937025E9,180,5,0,0
1.40598297325E9,156,4,0,0
1.40598657825E9,156,4,0,0
1.40599019125E9,120,2,0,0
1.40599379325E9,120,2,0,0
1.40599745025E9,144,3,0,0
1.40600107325E9,144,3,0,0
1.40600468825E9,192,5,0,0
1.40600829825E9,168,4,0,0
1.40601190125E9,168,4,0,0
1.40601552325E9,144,3,0,0
1.40601912425E9,144,3,0,0
1.40602272625E9,120,2,0,0
1.40602636025E9,120,2,0,0
1.40602996725E9,60,1,0,0
1.40603357025E9,204,7,0,0
1.40603717325E9,229,8,0,0
1.40604078025E9,301,16,0,0
1.40604438125E9,276,14,0,0
1.40604799525E9,348,17,0,0
1.40605159925E9,326,18,0,0
1.40605520425E9,396,24,0,0
1.40605880825E9,456,27,1,0
1.40606241225E9,432,27,0,0
1.40606601325E9,444,29,0,0
1.40606961425E9,384,25,0,0
1.40607322225E9,372,24,0,0
1.40607682825E9,324,21,0,0
1.40608043125E9,312,20,0,0
1.40608403225E9,360,21,0,0
1.40608763325E9,360,21,0,0
1.40609124425E9,324,19,0,0
1.40609486425E9,288,17,0,0
1.40609846625E9,288,17,0,0
1.40610206725E9,252,15,0,0
1.40610567225E9,252,15,0,0
1.40610927925E9,192,14,0,0
1.40611289325E9,192,14,0,0
1.40611650025E9,264,17,0,0
1.40612011225E9,312,19,0,0
1.40612373225E9,276,17,0,0
1.40612733725E9,564,19,0,8
1.40613094525E9,516,17,0,8
1.40613455225E9,480,15,0,8
1.40613818325E9,552,20,0,8
1.40614178525E9,528,19,0,7
1.40614539325E9,540,19,3,6
